"X","video_group","spike_experience1","spike_experience2","gender","age","sports","distracted","sound","video","excitement_score","understanding_score","positive_hw","negative_hw","num_touches","num_poss_changes","point_duration","num_body_blocks","num_dives","commentary","scoreboard","jersey","fans_cheering","slowmo_replay","new_rules","control","spike_ordered_id","control_diff"
223,17,"Have played some/familiar with the game","","Male","18-25","Basketball, Volleyball","No","Sound on",14,9,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Good production value","",4,2,3.6,0,0,0,0,1,0,1,0,1,374,0
224,17,"Experienced player","","Male","26-35","Volleyball","No","Sound on",14,7,1,"Athleticism of the players, Good production value","Point was too short/long",4,2,3.6,0,0,0,0,1,0,1,0,1,375,0
225,17,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball, Disc golf ","No","Sound on",14,4,1,"Athleticism of the players, Good production value","Point was predictable, Point was too short/long, Difficult to understand",4,2,3.6,0,0,0,0,1,0,1,0,1,376,0
226,17,"Have played some/familiar with the game","","Female","18-25","Soccer, Basketball, Volleyball","No","Sound on",14,7,3,"High pace and energy of the point","Point was too short/long",4,2,3.6,0,0,0,0,1,0,1,0,1,377,0
227,17,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Female","18-25","Soccer, Basketball, American Football","No","Sound on",14,8,8,"Athleticism of the players","Difficult to understand",4,2,3.6,0,0,0,0,1,0,1,0,1,378,0
99,7,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Tennis, Hockey, NASCAR/motorsports","No","Sound on",13,5,1,"Athleticism of the players","",4,2,3.6,0,0,0,0,1,0,1,0,1,379,0
100,7,"Have played some/familiar with the game","","Male","18-25","Soccer, Tennis, Cricket","No","Sound on",13,6,2,"High pace and energy of the point, Athleticism of the players","Point was too short/long, Poor production value",4,2,3.6,0,0,0,0,1,0,1,0,1,380,0
101,7,"Experienced player","","Male","18-25","","No","Sound off",13,5,1,"High pace and energy of the point, Athleticism of the players","Point was predictable, Point was too short/long",4,2,3.6,0,0,0,0,1,0,1,0,1,381,0
102,7,"Experienced player","","Male","18-25","Baseball, American Football, Volleyball","No","Sound on",13,10,1,"Athleticism of the players","",4,2,3.6,0,0,0,0,1,0,1,0,1,382,0
103,7,"Never played, unfamiliar with game","Do not/rarely watch sports","Male","18-25","Basketball, Tennis","Yes","Sound on",13,6,5,"High pace and energy of the point, Uncertainty of who will win the point, Length of point, Good production value","Slow Pace, Point was predictable, Point was too short/long",4,2,3.6,0,0,0,0,1,0,1,0,1,383,0
104,7,"Experienced player","","","18-25","Baseball, Cricket, Bowling","No","Sound on",13,9,7,"Athleticism of the players, Skill of player","Point was predictable",4,2,3.6,0,0,0,0,1,0,1,0,1,384,0
105,7,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",13,7,1,"Athleticism of the players","Poor production value",4,2,3.6,0,0,0,0,1,0,1,0,1,385,0
106,7,"Experienced player","","Male","18-25","Basketball, American Football, Disc Golf","No","Sound off",13,3,1,"","Point was predictable",4,2,3.6,0,0,0,0,1,0,1,0,1,386,0
107,7,"Experienced player","","Male","26-35","Soccer, Baseball, Volleyball","Yes","Sound on",13,4,6,"Athleticism of the players, Good production value","Slow Pace, Point was too short/long, Difficult to understand",4,2,3.6,0,0,0,0,1,0,1,0,1,387,0
131,10,"Experienced player","","Male","18-25","","No","Sound on",13,4,1,"Athleticism of the players","Point was too short/long",4,2,3.6,0,0,0,0,1,0,1,0,1,388,0
132,10,"Experienced player","","Male","18-25","American Football, Golf, Ice Hockey, Formula 1","No","Sound off",13,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",4,2,3.6,0,0,0,0,1,0,1,0,1,389,0
133,10,"Never played, unfamiliar with game","Do not/rarely watch sports","Female","18-25","Basketball, Baseball, American Football","No","Sound on",13,5,7,"Length of point","Poor production value",4,2,3.6,0,0,0,0,1,0,1,0,1,390,0
134,10,"Experienced player","","Male","18-25","American Football, Golf, Ice Hockey, Formula 1","No","Sound off",13,7,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point","",4,2,3.6,0,0,0,0,1,0,1,0,1,391,0
135,10,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","36 & older","Basketball, Baseball, American Football","No","Sound on",13,5,6,"Winning shot ","Point was too short/long, Poor production value",4,2,3.6,0,0,0,0,1,0,1,0,1,392,0
136,10,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Female","36 & older","Basketball, Baseball, American Football","No","Sound on",13,4,9,"","Poor production value",4,2,3.6,0,0,0,0,1,0,1,0,1,393,0
137,10,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Soccer, Basketball, American Football","No","Sound off",13,6,1,"High pace and energy of the point, Athleticism of the players, Good production value","Point was predictable, Point was too short/long",4,2,3.6,0,0,0,0,1,0,1,0,1,394,0
138,10,"Have played some/familiar with the game","","Male","13-17","Basketball, Baseball, American Football","No","Sound on",13,8,1,"High pace and energy of the point, Athleticism of the players","Point was too short/long, Poor production value",4,2,3.6,0,0,0,0,1,0,1,0,1,395,0
139,10,"Experienced player","","Male","13-17","Basketball, Volleyball","No","Sound off",13,8,2,"Athleticism of the players","Poor production value",4,2,3.6,0,0,0,0,1,0,1,0,1,396,0
140,10,"Experienced player","","Male","18-25","Wrestling","No","Sound on",13,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",4,2,3.6,0,0,0,0,1,0,1,0,1,397,0
141,10,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Volleyball, Badminton","No","Sound on",13,3,5,"","Difficult to understand",4,2,3.6,0,0,0,0,1,0,1,0,1,398,0
142,10,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball","No","Sound on",13,7,3,"High pace and energy of the point, Uncertainty of who will win the point","",4,2,3.6,0,0,0,0,1,0,1,0,1,399,0
143,10,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",13,7,8,"Athleticism of the players","Point was too short/long",4,2,3.6,0,0,0,0,1,0,1,0,1,400,0
144,10,"Experienced player","","Male","18-25","Basketball, Baseball, Tennis","No","Sound on",13,5,3,"Athleticism of the players","Poor production value, Didn’t care about who was playing",4,2,3.6,0,0,0,0,1,0,1,0,1,401,0
145,10,"Experienced player","","Female","18-25","","No","Sound on",13,6,2,"Athleticism of the players","Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,402,0
146,10,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",13,6,3,"Athleticism of the players","Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,403,0
205,16,"Experienced player","","Male","18-25","Soccer, Tennis, American Football","No","Sound on",13,4,1,"Athleticism of the players","",4,2,4.34,0,0,1,1,1,1,0,0,1,404,0
206,16,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football, Golf","No","Sound on",13,6,5,"","Point was too short/long, Poor production value, Difficult to understand",4,2,4.34,0,0,1,1,1,1,0,0,1,405,0
207,16,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, Rugby","No","Sound on",13,8,2,"Athleticism of the players, Fancy finish","",4,2,4.34,0,0,1,1,1,1,0,0,1,406,0
208,16,"Experienced player","","Male","18-25","Baseball, American Football, Volleyball","No","Sound off",13,5,1,"Cool shot","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,407,0
209,16,"Experienced player","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",13,8,1,"Skill","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,408,0
210,16,"Experienced player","","Male","18-25","","No","Sound on",13,5,1,"Athleticism of the players","Point was predictable, Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,409,0
211,16,"Never played, unfamiliar with game","Watch sports at least semi-regularly","Male","26-35","Basketball, Table Tennis","Yes","Sound on",13,7,3,"Uncertainty of who will win the point, strategic","Point was too short/long, Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,410,0
212,16,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound off",13,7,3,"Athleticism of the players","Point was too short/long, Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,411,0
213,16,"Experienced player","","Male","26-35","Baseball, skateboarding","Yes","Sound on",13,5,6,"","Slow Pace, Point was too short/long, Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,412,0
214,16,"Have played some/familiar with the game","","Male","18-25","Soccer, Basketball, Volleyball","No","Sound on",13,7,3,"Uncertainty of who will win the point, Athleticism of the players","Point was too short/long, Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,413,0
215,16,"Have played some/familiar with the game","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",13,7,1,"Athleticism of the players","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,414,0
42,2,"Have played some/familiar with the game","","Male","18-25","American Football","No","Sound on",12,6,4,"Uncertainty of who will win the point, Good production value","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,415,0
43,2,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, Tennis, American Football","No","Sound on",12,4,1,"","Slow Pace, Point was predictable",4,2,4.34,0,0,1,1,1,1,0,0,1,416,0
44,2,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football, Golf, Hockey","Yes","Sound off",12,3,3,"","",4,2,4.34,0,0,1,1,1,1,0,0,1,417,0
45,2,"Have played some/familiar with the game","","Male","18-25","Basketball, Tennis, Volleyball","No","Sound on",12,7,3,"High pace and energy of the point, Athleticism of the players","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,418,0
46,2,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, Tennis, American Football, Volleyball","No","Sound on",12,10,10,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","",4,2,4.34,0,0,1,1,1,1,0,0,1,419,0
47,2,"Have played some/familiar with the game","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",12,10,2,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players, Length of point, Good production value","",4,2,4.34,0,0,1,1,1,1,0,0,1,420,0
84,6,"Experienced player","","Male","18-25","Basketball, Baseball, American Football","No","Sound on",12,5,1,"Uncertainty of who will win the point, Good production value","Slow Pace, Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,421,0
85,6,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football, water polo","Yes","Sound on",12,4,3,"Uncertainty of who will win the point","Slow Pace, Point was too short/long, Difficult to understand",4,2,4.34,0,0,1,1,1,1,0,0,1,422,0
86,6,"Experienced player","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",12,3,8,"Athleticism of the players","Slow Pace, Point was predictable, Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,423,0
87,6,"Experienced player","","Male","18-25","Basketball, American Football, Volleyball, Lacrosse ","No","Sound on",12,6,1,"Uncertainty of who will win the point","Slow Pace, Point was too short/long, Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,424,0
88,6,"Have played some/familiar with the game","Watch sports at least semi-regularly","Male","18-25","Basketball, American Football","No","Sound on",12,5,1,"Uncertainty of who will win the point, Good production value","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,425,0
89,6,"Have played some/familiar with the game","","Male","18-25","Basketball","Yes","Sound on",12,6,3,"Uncertainty of who will win the point, Athleticism of the players","Slow Pace, Point was too short/long, Poor production value",4,2,4.34,0,0,1,1,1,1,0,0,1,426,0
90,6,"Have played some/familiar with the game","","Male","18-25","Basketball, American Football","Yes","Sound on",12,5,4,"High pace and energy of the point, Uncertainty of who will win the point, Athleticism of the players","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,427,0
91,6,"Have played some/familiar with the game","","Male","26-35","American Football, Volleyball","No","Sound off",12,4,4,"High pace and energy of the point, Athleticism of the players","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,428,0
92,6,"Have played some/familiar with the game","","Male","18-25","Basketball, Volleyball","No","Sound on",12,7,1,"Uncertainty of who will win the point, Good production value","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,429,0
93,6,"Experienced player","","Male","18-25","Basketball, Tennis, American Football","No","Sound on",12,3,8,"Good production value","Point was predictable, Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,430,0
94,6,"Experienced player","","Male","18-25","Basketball, American Football, Golf","No","Sound on",12,3,1,"Good production value","Slow Pace, Point was predictable, Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,431,0
95,6,"Experienced player","Watch sports at least semi-regularly","Male","26-35","Basketball, American Football, Spikeball","No","Sound on",12,4,2,"Good production value","Point was predictable, Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,432,0
96,6,"Experienced player","","Male","36 & older","Basketball, Tennis, American Football","No","Sound on",12,5,1,"Athleticism of the players","Slow Pace, Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,433,0
97,6,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",12,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Length of point","",4,2,4.34,0,0,1,1,1,1,0,0,1,434,0
98,6,"Experienced player","","Male","18-25","Soccer, Basketball, American Football","No","Sound on",12,10,1,"High pace and energy of the point, Uncertainty of who will win the point, Length of point","",4,2,4.34,0,0,1,1,1,1,0,0,1,435,0
228,18,"Experienced player","","Male","13-17","Soccer, Tennis","No","Sound on",12,4,1,"High pace and energy of the point, Athleticism of the players, Good production value","Point was too short/long",4,2,4.34,0,0,1,1,1,1,0,0,1,436,0
